Entity,Code,Year,Pigs,Cattle,Sheep,Turkeys,Chickens,Goat
South Korea,KOR,1996,10794700,850397,500,,368000000,215500
South Korea,KOR,1997,10917700,1125281,450,,364000000,241000
South Korea,KOR,1998,12630829,1282290,380,,312345000,220000
South Korea,KOR,1999,12564571,1094925,330,,372082000,190000
South Korea,KOR,2000,13293052,997331,250,,394906000,185000
South Korea,KOR,2001,14324900,730175,240,,442870000,180000
South Korea,KOR,2002,15342300,633643,240,,477921000,175000
South Korea,KOR,2003,15286600,584253,290,,479000000,190000
South Korea,KOR,2004,14620246,576204,320,,483709000,207000
South Korea,KOR,2005,13464995,612472,370,,576899000,206000
South Korea,KOR,2006,13003286,630458,400,,608562000,184000
South Korea,KOR,2007,13674849,683856,550,,637729000,147000
South Korea,KOR,2008,13806000,769000,910,,626000000,105000
South Korea,KOR,2009,13919000,865000,980,,680000000,100000
South Korea,KOR,2010,14629000,752370,1200,,725000000,97000
South Korea,KOR,2011,10818000,853000,910,,760000000,99000
South Korea,KOR,2012,14040000,970000,910,,784461000,96000
South Korea,KOR,2013,16300000,1050000,927,,791000000,92300
South Korea,KOR,2014,16163246,987000,832,,808534000,86717
South Sudan,SSD,2012,,1340000,10414000,,20000000,5375000
South Sudan,SSD,2013,,1400000,10600000,,20000000,5625000
South Sudan,SSD,2014,,1450000,10800000,,20000000,6250000
South-Eastern Asia,,1961,17465866,2173235,1689991,34000,308836000,2649667
South-Eastern Asia,,1962,18019819,2339918,1802752,60000,304640000,2650394
South-Eastern Asia,,1963,18335462,2382700,1704719,82000,338235000,2666976
South-Eastern Asia,,1964,19384153,2485624,1778910,76000,354524000,2697731
South-Eastern Asia,,1965,20195526,2577696,1796891,79000,383673000,2747594
South-Eastern Asia,,1966,21581350,2655694,1809194,105000,408248000,2758261
South-Eastern Asia,,1967,22537155,2640077,1980969,98000,437632000,2781811
South-Eastern Asia,,1968,23962162,2500671,1206774,107000,476790000,2798218
South-Eastern Asia,,1969,24777700,2616971,1491847,102000,496835000,3133839
South-Eastern Asia,,1970,25248600,2715571,1608215,116000,506634000,3370154
South-Eastern Asia,,1971,25370047,2549678,1659662,107000,526352000,3226426
South-Eastern Asia,,1972,24638700,2733248,1772151,111000,554376000,3746784
South-Eastern Asia,,1973,25311074,2789312,1752102,116000,610471000,4144024
South-Eastern Asia,,1974,24891500,3322058,1821913,120000,602326000,3972066
South-Eastern Asia,,1975,25123550,3045423,1991740,128000,648922000,4533498
South-Eastern Asia,,1976,25846250,3004267,2070564,135000,659235000,4596608
South-Eastern Asia,,1977,24599125,3078276,2152753,143000,685620000,4715268
South-Eastern Asia,,1978,28308909,3314294,2236307,152000,728424000,5044682
South-Eastern Asia,,1979,29455000,3413299,2403289,163000,808246000,5224320
South-Eastern Asia,,1980,32736838,3275550,1932156,173000,876153000,5234445
South-Eastern Asia,,1981,32539130,3302382,1975911,174000,976524000,5500166
South-Eastern Asia,,1982,32539286,3378048,2044502,184000,1055566000,5790669
South-Eastern Asia,,1983,34392985,3522273,2541847,204000,1206418000,8482834
South-Eastern Asia,,1984,36574110,3625118,3073405,204000,1205515000,6809205
South-Eastern Asia,,1985,38843502,3739314,3180639,205000,1300919000,7219021
South-Eastern Asia,,1986,39235004,3914172,3377766,225000,1382833000,8507887
South-Eastern Asia,,1987,41751778,4026711,3277113,235000,1530225000,8651420
South-Eastern Asia,,1988,43387032,4116290,3325582,255000,1609926000,9231370
South-Eastern Asia,,1989,47087957,4217748,3411173,304000,1692860000,9002460
South-Eastern Asia,,1990,50517895,3938466,3404206,324000,1848197000,8601445
South-Eastern Asia,,1991,51673982,4008834,3985113,343000,2203269000,8543820
South-Eastern Asia,,1992,54369248,4628860,3284777,354000,2500746000,9818650
South-Eastern Asia,,1993,58545665,4981548,4248791,372000,2661003000,10289090
South-Eastern Asia,,1994,61530665,4875264,4491590,402000,2801712000,9049323
South-Eastern Asia,,1995,61631733,4970089,4072557,412000,2945415000,9082200
South-Eastern Asia,,1996,64161079,5145153,4131027,422000,3139037000,9531300
South-Eastern Asia,,1997,67107804,5049179,4402005,427000,3151672000,10203000
South-Eastern Asia,,1998,66262030,5134076,3659581,427000,2908153000,8658400
South-Eastern Asia,,1999,63924170,4924874,3505133,442000,2945949000,8862457
South-Eastern Asia,,2000,63935679,4621885,3643062,442000,3276456000,9033272
South-Eastern Asia,,2001,66716774,4859754,4796805,452000,3614256000,9548074
South-Eastern Asia,,2002,73395642,4738250,7214480,442000,4007630000,10696625
South-Eastern Asia,,2003,80177975,4899309,8441286,442000,4221547000,11416220
South-Eastern Asia,,2004,85090520,5015203,7001572,402000,3942322000,11043074
South-Eastern Asia,,2005,89728160,5206440,7064015,402000,4045095000,10771697
South-Eastern Asia,,2006,96627483,5395787,7981213,392000,4336903000,11505677
South-Eastern Asia,,2007,100743515,5777399,6211388,402000,4619019000,12602449
South-Eastern Asia,,2008,102414731,6258528,5240176,402000,5007559000,13167650
South-Eastern Asia,,2009,106456152,6687479,5994742,402000,5194180000,14137920
South-Eastern Asia,,2010,108878674,7322571,5140428,403000,5595104000,14003916
South-Eastern Asia,,2011,110548918,7593063,5487107,403000,5948885000,14104591
South-Eastern Asia,,2012,112610499,8241645,5264758,403000,6204528000,13954753
South-Eastern Asia,,2013,114666148,8375372,5428004,403000,6507303000,14078102
South-Eastern Asia,,2014,117217001,8646980,5249601,404000,6855446000,14945642
Southern Africa,,1961,1059292,2417288,9383805,240000,24294000,1947684
Southern Africa,,1962,1111650,2491662,10405155,245000,28484000,1918938
Southern Africa,,1963,1081900,2547055,10804658,250000,31627000,2118375
Southern Africa,,1964,1164560,2714146,11164137,255000,36775000,2187533
Southern Africa,,1965,1313880,2799548,11516528,260000,41986000,2219643
Southern Africa,,1966,1386900,2838693,11874452,330000,49039000,2256962
Southern Africa,,1967,1341700,2546048,12220056,270000,57291000,2273363
Southern Africa,,1968,1473800,2414086,12532342,275000,65442000,2249290
Southern Africa,,1969,1679087,2418622,13695632,280000,72495000,2402684
Southern Africa,,1970,1642080,2459213,11616136,280000,77492000,2432635
Southern Africa,,1971,1601746,2657255,12195792,285000,80278000,2482783
Southern Africa,,1972,1886200,2870844,11200287,290000,93509000,2481807
Southern Africa,,1973,2092700,3104739,10203000,295000,111747000,2507500
Southern Africa,,1974,1940900,3020894,9860000,300000,125870000,2530000
Southern Africa,,1975,1907495,2684892,10299000,300000,130260000,2570000
Southern Africa,,1976,2013890,3032310,10423000,300000,147344000,2540000
Southern Africa,,1977,1988375,3160283,10358000,300000,147910000,2590000
Southern Africa,,1978,1807810,3429977,11082000,300000,154105000,2685000
Southern Africa,,1979,1753864,3917592,11289000,310000,160085000,2712100
Southern Africa,,1980,1750569,3520463,11298400,320000,176210000,2824200
Southern Africa,,1981,1884140,3069495,11067600,325000,186600000,2740000
Southern Africa,,1982,2181814,3210482,10992000,330000,200970000,2755000
Southern Africa,,1983,2119984,3458316,10924000,335000,220750000,2775000
Southern Africa,,1984,2017543,3561522,10990000,340000,231000000,2819000
Southern Africa,,1985,2006426,3513121,11018000,345000,246940000,2841000
Southern Africa,,1986,2004211,3364942,9095000,345000,257265000,2968000
Southern Africa,,1987,2071359,3281832,10809000,345000,267000000,3095000
Southern Africa,,1988,2213801,2803897,10930000,350000,277880000,3200000
Southern Africa,,1989,2416299,2811317,11023500,355000,289380000,3317000
Southern Africa,,1990,2494700,3154194,10988200,360000,395110000,3375000
Southern Africa,,1991,2307398,3497893,11757900,365000,366570000,3504000
Southern Africa,,1992,2368972,3698299,11588000,365000,361400000,3532000
Southern Africa,,1993,2209112,3703056,10617500,365000,380810000,3315000
Southern Africa,,1994,2071777,3271220,10433500,370000,401770000,3397000
Southern Africa,,1995,2308511,2783114,9609000,380000,433790000,3620000
Southern Africa,,1996,2289017,2798422,8237960,385000,465630000,3557000
Southern Africa,,1997,2183784,2628983,7840800,390000,499900000,3600000
Southern Africa,,1998,2125700,2642223,7659900,395000,493350000,3350000
Southern Africa,,1999,2290900,2760204,9921900,410000,520650000,3445000
Southern Africa,,2000,1998750,3284653,10330500,390000,547400000,3485000
Southern Africa,,2001,2100950,2752709,7789000,410000,602415000,3375000
Southern Africa,,2002,2108000,3025500,7408900,465000,644000000,3428000
Southern Africa,,2003,2105350,3021498,7099000,485000,625350000,3313000
Southern Africa,,2004,2133500,3181300,6901600,625000,620950000,3343000
Southern Africa,,2005,2181800,3279464,7170300,625000,647096000,3348000
Southern Africa,,2006,2280000,3518007,7502800,580000,659719000,3307000
Southern Africa,,2007,2564620,3560115,6409730,630000,780950000,3310850
Southern Africa,,2008,2679900,3384303,6994678,645000,926183000,3430000
Southern Africa,,2009,2595427,3366790,7399000,650000,1006095000,3383000
Southern Africa,,2010,2749750,3428888,7354582,655000,1073283000,3351000
Southern Africa,,2011,2811850,3443856,6695416,660000,1084069000,3309000
Southern Africa,,2012,2848000,3413074,7342966,666000,1087445000,3345000
Southern Africa,,2013,2974533,3676598,7584655,691000,972889000,3364405
Southern Africa,,2014,3124969,3885120,7874355,692000,990763000,3361310
Southern Asia,,1961,4579066,11332946,26499700,350000,150038000,38572953
Southern Asia,,1962,4549901,11622880,28066900,355000,155341000,40242100
Southern Asia,,1963,4497906,11737077,28755100,360000,166945000,40171130
Southern Asia,,1964,4463805,11904765,29633500,365000,175563000,40597685
Southern Asia,,1965,4440235,12142163,30102500,370000,184877000,41075766
Southern Asia,,1966,4421862,12598273,30736500,380000,196191000,41341982
Southern Asia,,1967,4715854,12911958,31314000,390000,217873000,42321967
Southern Asia,,1968,4956612,13278039,32267000,400000,233502000,42868525
Southern Asia,,1969,4943452,13673313,31730300,410000,250555000,43413153
Southern Asia,,1970,5197699,14085320,31871300,425000,267097000,43651253
Southern Asia,,1971,5779488,14416350,31421300,440000,273422000,45034062
Southern Asia,,1972,6085024,14541924,30321500,455000,278424000,45710573
Southern Asia,,1973,6089859,14668354,31260800,470000,278935000,47295575
Southern Asia,,1974,6265481,14951056,32640000,486000,288761000,48510077
Southern Asia,,1975,6354181,15265522,33565000,482000,292918000,50925280
Southern Asia,,1976,6448736,15798993,36187000,510000,313129000,53084315
Southern Asia,,1977,6663807,16121911,37584000,538000,330342000,54695787
Southern Asia,,1978,6954426,16626269,39188500,550000,386073000,56925976
Southern Asia,,1979,7396521,17133158,41631000,570000,418460000,59670730
Southern Asia,,1980,7730478,16507048,41751000,585000,430299000,60490127
Southern Asia,,1981,8221389,16656874,43654000,600000,447848000,63398637
Southern Asia,,1982,8746051,17460159,45240000,618000,469758000,61702333
Southern Asia,,1983,8830303,17610424,44915500,650000,508015000,63782384
Southern Asia,,1984,8968234,17649962,44931732,700000,537604000,66327201
Southern Asia,,1985,10572232,17378171,44139100,800000,566674000,69845648
Southern Asia,,1986,10678478,17362634,44456100,900000,635590000,72524416
Southern Asia,,1987,10788173,18116161,45166204,1043000,788951000,77845596
Southern Asia,,1988,11208843,18204794,45136576,1100000,822843000,79463476
Southern Asia,,1989,11623198,18175065,46408232,1200000,905317000,82012250
Southern Asia,,1990,12141011,17550245,48526580,1400000,964373000,84003805
Southern Asia,,1991,12557104,16307969,49397700,1600000,1127751000,84753930
Southern Asia,,1992,13060300,16389364,50395700,1800000,1237647000,86991633
Southern Asia,,1993,13169314,16424805,51519000,2023000,1381646000,89294411
Southern Asia,,1994,13270835,16603092,53276500,2200000,1517672000,93219500
Southern Asia,,1995,13391191,16741951,54105700,2200000,1630867000,96657500
Southern Asia,,1996,13519534,17191004,51869000,2300000,1675133000,90167000
Southern Asia,,1997,13621691,17661536,54286500,2300000,1731735000,93152000
Southern Asia,,1998,13706392,17679445,55574300,2100000,1707268000,94491500
Southern Asia,,1999,13790722,17259495,55027300,2000000,1839728000,95406500
Southern Asia,,2000,13830565,16883418,54804500,2000000,2018496000,96675500
Southern Asia,,2001,13889865,16724825,54344000,2000000,2162240000,96301520
Southern Asia,,2002,13938628,16949922,52747800,2000000,2327095000,98554390
Southern Asia,,2003,13977250,17067435,50977900,2000000,2576613000,100711450
Southern Asia,,2004,13243240,17531490,52620200,2000000,2725835000,104103605
Southern Asia,,2005,12695750,17774404,54590000,2000000,2904534000,107564600
Southern Asia,,2006,12122150,18801078,51596200,2000000,3192201000,103221220
Southern Asia,,2007,11561360,19321544,50447700,2000000,3488471000,105872780
Southern Asia,,2008,11463980,18128120,48157450,2000000,3743600000,107416790
Southern Asia,,2009,11382370,18065923,45103472,2000000,4291685000,108544140
Southern Asia,,2010,11182740,17940105,44151003,2000000,4326530000,110547447
Southern Asia,,2011,11015749,18174378,44824066,2000000,4485722000,111938480
Southern Asia,,2012,10832159,18247747,45381054,2000000,4891912000,112074245
Southern Asia,,2013,10743902,17940043,45452802,2045000,4830124000,112729574
Southern Asia,,2014,10660195,17785941,45489075,2038000,4960022000,113608063
Southern Europe,,1961,15237308,7494277,28993708,3995000,383129000,5963080
Southern Europe,,1962,14332799,8418456,30093762,4035000,467420000,5976310
Southern Europe,,1963,14770883,7794582,28829471,3958000,566026000,6227947
Southern Europe,,1964,17939697,7203814,29570533,4078000,660903000,6048034
Southern Europe,,1965,19077648,6893427,28539929,4841000,764766000,5842735
Southern Europe,,1966,17717571,7848421,29293725,5423000,851042000,5951746
Southern Europe,,1967,19810502,8413627,30900940,6190000,887271000,6215204
Southern Europe,,1968,21565352,9261274,30956261,6705000,889803000,6382344
Southern Europe,,1969,21149015,9849908,31730876,7359000,948887000,6605132
Southern Europe,,1970,23822706,9932259,31857865,10129000,1071956000,6491511
Southern Europe,,1971,26754361,9913456,32266465,15853000,1039420000,6515603
Southern Europe,,1972,26391115,9048755,32414708,18061000,1143972000,6328575
Southern Europe,,1973,28188464,9539921,31333982,21474000,1280464000,6685416
Southern Europe,,1974,32761589,10198827,32122871,23437000,1329759000,6780394
Southern Europe,,1975,32547986,10328708,32588187,24402000,1339536000,6847762
Southern Europe,,1976,32081985,10241233,32548313,26942000,1429890000,6910003
Southern Europe,,1977,35738962,10340530,32331875,29391000,1495900000,7319908
Southern Europe,,1978,39535068,10189467,33131068,31182000,1485236000,7449496
Southern Europe,,1979,40620695,10260188,31925847,33185000,1497530000,6977026
Southern Europe,,1980,43751276,10476325,36559421,36651000,1557540000,7112453
Southern Europe,,1981,46015482,10320777,36206124,38991000,1644257000,6963687
Southern Europe,,1982,47372519,10360097,37144023,39848000,1641367000,6951312
Southern Europe,,1983,47592264,10115351,39377552,42870000,1621972000,7017042
Southern Europe,,1984,51057363,10439327,38952586,41570000,1590384000,7816426
Southern Europe,,1985,49524579,10466224,39632490,41585000,1583655000,7982636
Southern Europe,,1986,48553819,10270605,38927317,42345000,1570922000,7253606
Southern Europe,,1987,51183675,10183029,40636076,44481000,1659203000,8437468
Southern Europe,,1988,54088742,10125757,43008794,45691000,1676566000,8132670
Southern Europe,,1989,53997993,10050937,43082904,47356000,1626817000,7982895
Southern Europe,,1990,55559486,10493914,44808147,51781000,1623261000,8810579
Southern Europe,,1991,53688940,10494473,44399980,50920000,1593739000,7699850
Southern Europe,,1992,52744524,9797421,42797263,49119000,1527735000,8464900
Southern Europe,,1993,54934192,9527988,41867782,46837000,1504093000,8389731
Southern Europe,,1994,56158797,9024345,41823908,48134000,1514762000,8544077
Southern Europe,,1995,56237305,9165048,41433042,50839000,1551871000,8033300
Southern Europe,,1996,58213419,9291725,40925710,52773000,1581182000,8020875
Southern Europe,,1997,58814562,9481388,40776624,52787000,1493155000,7901000
Southern Europe,,1998,64138402,9425370,40728609,56361000,1576651000,8043122
Southern Europe,,1999,66490092,9352792,39146013,54849000,1567316000,8159791
Southern Europe,,2000,65913507,9402497,39940744,53777000,1544156000,8090397
Southern Europe,,2001,65969257,9114895,39762580,55822000,1609101000,7754330
Southern Europe,,2002,66966799,9382335,39728530,63833000,1539268000,8134530
Southern Europe,,2003,68387905,9326540,39360118,44656000,1420868000,7533089
Southern Europe,,2004,67816538,9327815,40359888,44316000,1384843000,9004327
Southern Europe,,2005,68496404,9175653,39276392,45991000,1374016000,8807947
Southern Europe,,2006,68992485,8883592,38652791,42012000,1296235000,8761548
Southern Europe,,2007,72212511,8584557,37934391,44047000,1428557000,8773411
Southern Europe,,2008,71218950,8458681,33297433,46028000,1471231000,8019190
Southern Europe,,2009,70385896,8303671,30671491,44720000,1565707000,7894154
Southern Europe,,2010,70761915,8326963,30329614,54208000,1546244000,8190804
Southern Europe,,2011,70990614,7973726,29578900,55978000,1572090000,7926726
Southern Europe,,2012,70390382,7665560,28566935,60824000,1570418000,7574814
Southern Europe,,2013,69382362,6909604,23526969,59214000,1587876000,4854986
Southern Europe,,2014,69276795,6301194,22578983,60494000,1705446000,4575121
Spain,ESP,1961,2678285,1231012,10186356,600000,79800000,1294060
Spain,ESP,1962,2676435,1120770,9800646,600000,112100000,1270080
Spain,ESP,1963,3163000,1180746,9657707,600000,159000000,1320000
Spain,ESP,1964,3586254,1520016,10596611,750000,182350000,1263462
Spain,ESP,1965,2957229,1142471,10807540,750000,204750000,1258196
Spain,ESP,1966,4160300,1242690,10761502,750000,265350000,1268938
Spain,ESP,1967,4915566,1347894,11192081,750000,304150000,1321355
Spain,ESP,1968,4952646,1445037,10907507,750000,295750000,1472775
Spain,ESP,1969,5265919,1481582,10842977,750000,308050000,1464928
Spain,ESP,1970,6023919,1666398,11532331,750000,349250000,1412135
Spain,ESP,1971,5911561,1732631,11323128,750000,334250000,1324670
Spain,ESP,1972,5666000,1488600,11367000,750000,385250000,1198000
Spain,ESP,1973,7396000,1712700,11435000,750000,437750000,1434000
Spain,ESP,1974,9464000,1915400,12246000,1000000,443000000,1430000
Spain,ESP,1975,8031000,2038000,11701000,1250000,460250000,1346000
Spain,ESP,1976,8512000,1855200,11462000,2250000,507450000,1281000
Spain,ESP,1977,9816000,1882200,11294000,2500000,536300000,1460000
Spain,ESP,1978,10952000,1774962,11001667,2500000,501500000,1432000
Spain,ESP,1979,12683000,1744000,10285838,3250000,487350000,1267000
Spain,ESP,1980,15807537,1907000,14343343,3500000,497200000,1416047
Spain,ESP,1981,16815520,1924060,14271739,3750000,577550000,1351915
Spain,ESP,1982,18115568,1895108,15228348,4000000,557500000,1418135
Spain,ESP,1983,18228928,1889546,15932188,4000000,530500000,1570513
Spain,ESP,1984,19533568,1810973,16105981,4250000,514550000,1859414
Spain,ESP,1985,18953760,1811539,16410942,4750000,522250000,1964381
Spain,ESP,1986,19064832,1937686,16520357,4750000,483950000,2009358
Spain,ESP,1987,20090128,1984000,17514000,5000000,505300000,2239250
Spain,ESP,1988,22833888,1944250,18572944,5250000,525950000,2605680
Spain,ESP,1989,22494304,1858300,18017824,5750000,529194000,2287385
Spain,ESP,1990,23657824,2065220,19003136,7250000,527038000,2163765
Spain,ESP,1991,24732816,2104176,20337296,8000000,553950000,2004250
Spain,ESP,1992,24990510,2208611,20819950,8250000,549837000,2098125
Spain,ESP,1993,26933792,2008685,20401424,5750000,528938000,2053625
Spain,ESP,1994,27227450,1923968,20273690,5750000,554295000,2012827
Spain,ESP,1995,27539400,1989960,20085100,5000000,574394000,1866375
Spain,ESP,1996,28974700,2200080,19785200,5250000,585176000,1808625
Spain,ESP,1997,29783140,2333237,19899512,5500000,570518000,1810500
Spain,ESP,1998,34397100,2530120,20255510,5500000,673000000,1920554
Spain,ESP,1999,35670000,2554619,19461500,5500000,671000000,1949224
Spain,ESP,2000,35500900,2543165,20501532,5500000,663000000,1951097
Spain,ESP,2001,36263900,2550177,20820600,5500000,692840000,1764830
Spain,ESP,2002,37023544,2692375,20950728,3900000,670000000,1829730
Spain,ESP,2003,38180100,2763096,20782188,3898000,597829000,1684989
Spain,ESP,2004,37834640,2732049,20214116,3431000,571340000,1603647
Spain,ESP,2005,38705240,2757560,19390776,3359000,572649000,1580549
Spain,ESP,2006,39276972,2599045,18623364,3551000,556861000,1461250
Spain,ESP,2007,41489000,2428000,17440400,4050000,591394000,1305750
Spain,ESP,2008,41305540,2477918,13812018,4243000,578344000,1156625
Spain,ESP,2009,40887908,2306584,11392288,4300000,658612000,1103750
Spain,ESP,2010,40847016,2302089,11735996,14592000,631885000,1327250
Spain,ESP,2011,41743364,2314752,11377295,16268000,637134000,1392750
Spain,ESP,2012,41594556,2285924,10518668,18986000,637726000,1212000
Spain,ESP,2013,41418464,2222003,10312037,19175000,622337000,1117500
Spain,ESP,2014,43484000,2182590,9928000,19995000,720094000,1001250
Sri Lanka,LKA,1961,11566,181946,13000,,6300000,125453
Sri Lanka,LKA,1962,16101,214880,12000,,6400000,123600
Sri Lanka,LKA,1963,13406,183077,12000,,10600000,121430
Sri Lanka,LKA,1964,14505,187065,13000,,11000000,129185
Sri Lanka,LKA,1965,13735,201663,14000,,11000000,140166
Sri Lanka,LKA,1966,17162,213673,14000,,12000000,139282
Sri Lanka,LKA,1967,19954,217958,16000,,12000000,160717
Sri Lanka,LKA,1968,18612,229239,15000,,13400000,146325
Sri Lanka,LKA,1969,18452,237413,13000,,13400000,125903
Sri Lanka,LKA,1970,18499,234720,13000,,14400000,130503
Sri Lanka,LKA,1971,22188,251850,12000,,16400000,122762
Sri Lanka,LKA,1972,20524,242324,11000,,16400000,113773
Sri Lanka,LKA,1973,16859,251154,12000,,16600000,124725
Sri Lanka,LKA,1974,15481,247756,14000,,17000000,137177
Sri Lanka,LKA,1975,12881,246022,14000,,16000000,141330
Sri Lanka,LKA,1976,13236,222493,13000,,16000000,133315
Sri Lanka,LKA,1977,19007,194911,13000,,16400000,128787
Sri Lanka,LKA,1978,18426,189269,13000,,14000000,126876
Sri Lanka,LKA,1979,23021,175158,12000,,16600000,123580
Sri Lanka,LKA,1980,31508,178048,14000,,17600000,136877
Sri Lanka,LKA,1981,24389,182874,14000,,17400000,137137
Sri Lanka,LKA,1982,21551,182659,16000,,17400000,162933
Sri Lanka,LKA,1983,17303,191824,13000,,17600000,134084
Sri Lanka,LKA,1984,19284,199464,15000,,18000000,150655
Sri Lanka,LKA,1985,17232,197471,14000,,15600000,143648
Sri Lanka,LKA,1986,15478,194034,12000,,13000000,121416
Sri Lanka,LKA,1987,20003,184161,11000,,15800000,110529
Sri Lanka,LKA,1988,20814,162794,10000,,17800000,104479
Sri Lanka,LKA,1989,19371,151065,10000,,19600000,96094
Sri Lanka,LKA,1990,22913,152245,8000,,19600000,82711
Sri Lanka,LKA,1991,30604,170988,8000,,20100000,79297
Sri Lanka,LKA,1992,28100,190461,10000,,24100000,97500
Sri Lanka,LKA,1993,22500,179413,11000,,32400000,109000
Sri Lanka,LKA,1994,27535,192264,13000,,41800000,128500
Sri Lanka,LKA,1995,32191,202199,11000,,45000000,114500
Sri Lanka,LKA,1996,29534,179790,10000,,47000000,98000
Sri Lanka,LKA,1997,29691,186507,9500,,48000000,95500
Sri Lanka,LKA,1998,26392,183159,8000,,49100000,80500
Sri Lanka,LKA,1999,22722,173631,8000,,47400000,82500
Sri Lanka,LKA,2000,25565,206015,7500,,56945000,84500
Sri Lanka,LKA,2001,26865,201500,7900,,62117000,79120
Sri Lanka,LKA,2002,25628,205000,6000,,66000000,80890
Sri Lanka,LKA,2003,29750,216066,5700,,60000000,70450
Sri Lanka,LKA,2004,29240,206980,7300,,67643000,71605
Sri Lanka,LKA,2005,30250,215181,6600,,69470000,74600
Sri Lanka,LKA,2006,31650,193300,8500,,75706000,71720
Sri Lanka,LKA,2007,31860,186080,10000,,81185000,64280
Sri Lanka,LKA,2008,21480,163720,6500,,86580000,58290
Sri Lanka,LKA,2009,22270,168000,5000,,85280000,62640
Sri Lanka,LKA,2010,19540,203520,5000,,89450000,68350
Sri Lanka,LKA,2011,25441,162104,5300,,90000000,68680
Sri Lanka,LKA,2012,30159,173828,5300,,90500000,73324
Sri Lanka,LKA,2013,29610,170477,5000,,93000000,64511
Sri Lanka,LKA,2014,23764,151024,4842,,125148000,55985
Sudan,SDN,2012,,2400000,15300000,,45000000,12501000
Sudan,SDN,2013,,3306000,15350000,,55000000,12863000
Sudan,SDN,2014,,3336000,15400000,,55000000,12866000
Sudan (former),,1961,,620000,2590000,,8000000,1650000
Sudan (former),,1962,,640000,2669000,,8000000,1750000
Sudan (former),,1963,,660000,2600000,,10000000,1750000
Sudan (former),,1964,,680000,2700000,,12000000,1800000
Sudan (former),,1965,,700000,2650000,,12800000,1900000
Sudan (former),,1966,,735000,2700000,,12100000,2000000
Sudan (former),,1967,,795000,2850000,,12200000,2100000
Sudan (former),,1968,,870000,3000000,,12300000,2200000
Sudan (former),,1969,,880000,2980000,,12402000,2150000
Sudan (former),,1970,,885000,3000000,,12600000,2200000
Sudan (former),,1971,,905000,3050000,,12800000,2200000
Sudan (former),,1972,,940000,3100000,,12960000,2200000
Sudan (former),,1973,,1020000,3275000,,13090000,2430000
Sudan (former),,1974,,1025000,3450000,,13400000,2630000
Sudan (former),,1975,,1095000,3770000,,13550000,2730000
Sudan (former),,1976,,1145000,4000000,,13650000,2815000
Sudan (former),,1977,,1200000,4100000,,13800000,2900000
Sudan (former),,1978,,1250000,4300000,,14400000,3050000
Sudan (former),,1979,,1369000,4600000,,15000000,3265000
Sudan (former),,1980,,1425000,4700000,,16300000,3382000
Sudan (former),,1981,,1551350,4857000,,18500000,2769230
Sudan (former),,1982,,1500000,4000000,,18500000,2240000
Sudan (former),,1983,,1399394,4012500,,19000000,2338461
Sudan (former),,1984,,1584240,4418750,,19000000,2323000
Sudan (former),,1985,,1619000,4593750,,19500000,2323000
Sudan (former),,1986,,1500000,3825000,,20000000,2146000
Sudan (former),,1987,,1398000,3962500,,20500000,2169000
Sudan (former),,1988,,1498191,4169263,,20458000,2502000
Sudan (former),,1989,,1539723,4257722,,21029000,2616200
Sudan (former),,1990,,1592488,4353727,,21616000,2691300
Sudan (former),,1991,,1689287,4504849,,22420000,4000000
Sudan (former),,1992,,1800000,5250000,,23100000,5307690
Sudan (former),,1993,,1970000,6875000,,23600000,6538460
Sudan (former),,1994,,2050000,8000000,,24000000,7143620
Sudan (former),,1995,,2150000,9500000,,25000000,8475230
Sudan (former),,1996,,2198107,10500000,,26800000,8667620
Sudan (former),,1997,,2300000,12500000,,25000000,9384615
Sudan (former),,1998,,2400000,15603000,,25000000,10500000
Sudan (former),,1999,,2510000,17000000,,25500000,11900000
Sudan (former),,2000,,2600000,18000000,,26000000,12800000
Sudan (former),,2001,,2680000,19000000,,26500000,13400000
Sudan (former),,2002,,2680000,19500000,,27000000,14600000
Sudan (former),,2003,,2800000,19687000,,29000000,14850000
Sudan (former),,2004,,2800000,19891200,,37000000,15005000
Sudan (former),,2005,,2850000,20570000,,30500000,15517400
Sudan (former),,2006,,2900000,24239000,,25000000,17991000
Sudan (former),,2007,,2800000,24281000,,27000000,18250000
Sudan (former),,2008,,2800000,26333000,,27000000,18550000
Sudan (former),,2009,,2810000,24781000,,28000000,18875000
Sudan (former),,2010,,2820000,25635000,,38000000,19125000
Sudan (former),,2011,,2840000,19286000,,40000000,19437499
Suriname,SUR,1961,3752,5598,1350,,2750000,4600
Suriname,SUR,1962,4773,5630,1600,,2750000,5500
Suriname,SUR,1963,5735,5376,1670,,2750000,4700
Suriname,SUR,1964,5750,6052,1500,,2850000,4100
Suriname,SUR,1965,5041,5990,1250,,2850000,3800
Suriname,SUR,1966,5332,7243,1280,,2950000,3100
Suriname,SUR,1967,5571,7653,1300,,3050000,2800
Suriname,SUR,1968,6204,8488,1280,,3100000,2700
Suriname,SUR,1969,8300,9398,1000,,3200000,2200
Suriname,SUR,1970,7491,8423,900,,3300000,2100
Suriname,SUR,1971,9491,7915,1050,,3300000,2100
Suriname,SUR,1972,9738,8008,1000,,3500000,2200
Suriname,SUR,1973,10889,7908,1150,,4160000,2200
Suriname,SUR,1974,11984,7039,1480,,4700000,2200
Suriname,SUR,1975,12794,7854,1450,,4950000,2200
